meeting_date,track_name,race_number,race_distance,track_condition,race_class,runner_name,runner_number,barrier_draw,weight_kg,jockey,trainer,jt_pair,fixed_odds_win,fixed_odds_win_open,odds_drift,win_rate_last5,place_rate_last5,jt_pair_win_rate,form_rating_dfs,early_speed_rating,early_speed_band,win_flag
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,DANCE GAVIN DANCE,1,4,62.0,BRANDON LERENA,OWEN GLUE,BRANDON LERENA / OWEN GLUE,2.3,2.9,-0.6,0.4,0.6,0.4,100.0,53,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,PRESTIGE PAK,2,8,61.5,NOT NOTIFIED,STEPHEN & JORDAN LEE,NOT NOTIFIED / STEPHEN & JORDAN LEE,7.0,6.5,0.5,0.2,0.4,0.2,93.0,94,LEADER,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,BACK ON DE QUO,3,5,61.0,ARCHIE MCCOLM,STEPHEN & JORDAN LEE,ARCHIE MCCOLM / STEPHEN & JORDAN LEE,8.0,9.0,-1.0,0.2,0.2,0.2,86.0,89,LEADER,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,CAT EMPIRE,4,8,60.5,GRADY SPOKES,PETER SINCLAIR,GRADY SPOKES / PETER SINCLAIR,21.0,9.0,12.0,0.2,0.2,0.2,83.0,37,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,THE LUPERCAL,5,1,60.5,NOT NOTIFIED,DAVID CAMPBELL,NOT NOTIFIED / DAVID CAMPBELL,8.5,9.0,-0.5,0.0,0.4,0.0,95.0,53,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,DEEP STEALTH,6,2,58.5,JETT NEWMAN,MATTHEW DUNN,JETT NEWMAN / MATTHEW DUNN,2.15,3.8,-1.65,0.0,0.6,0.0,99.0,60,MIDFIELD,1
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,HERALD ANGEL,7,3,58.0,NICK HEYWOOD,MATTHEW DUNN,NICK HEYWOOD / MATTHEW DUNN,21.0,15.0,6.0,0.2,0.2,0.2,84.0,40,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,HAYLEY'S ROCKET,8,11,57.5,NOT NOTIFIED,JOHN SHELTON,NOT NOTIFIED / JOHN SHELTON,13.0,23.0,-10.0,0.2,0.4,0.2,94.0,62,LEADER,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,GOT THE SMARTS,9,7,57.0,BEN LOOKER,SAMANTHA MCGUREN,BEN LOOKER / SAMANTHA MCGUREN,34.0,19.0,15.0,0.0,0.0,0.0,87.0,10,BACKMARKER,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,BARRON,10,6,55.5,JAKE BAYLISS,SHARON PEPPER,JAKE BAYLISS / SHARON PEPPER,34.0,23.0,11.0,0.0,0.4,0.0,84.0,26,BACKMARKER,0
2026-06-08,BALLINA at Murwillumbah,4,1010,HVY10,BM58,HARE STREET,11,1,55.0,JUSTIN P STANLEY,LEO CLAPHAM,JUSTIN P STANLEY / LEO CLAPHAM,26.0,81.0,-55.0,0.0,0.2,0.0,81.0,22,BACKMARKER,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,CALVARY,1,2,59.0,ARCHIE MCCOLM,MARYANN BROSNAN,ARCHIE MCCOLM / MARYANN BROSNAN,14.0,19.0,-5.0,0.0,0.2,0.0,73.0,47,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,LAW MARSHAL,2,1,59.0,ROBBIE DOLAN,G HEINRICH & B RODGERS,ROBBIE DOLAN / G HEINRICH & B RODGERS,19.0,23.0,-4.0,0.2,0.2,0.2,78.0,17,BACKMARKER,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,NO DOUBLE DIPPING,3,11,59.0,SCOTT SHEARGOLD,SPIKE DEACON,SCOTT SHEARGOLD / SPIKE DEACON,81.0,151.0,-70.0,0.0,0.0,0.0,35.0,18,BACKMARKER,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,RIGHTEOUS BROTHER,4,4,59.0,NOT NOTIFIED,STEPHEN BENNETT,NOT NOTIFIED / STEPHEN BENNETT,23.0,31.0,-8.0,0.2,0.6,0.2,84.0,44,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,TRIPLE TIME,5,1,59.0,KARL ZECHNER,ALLAN CHAU,KARL ZECHNER / ALLAN CHAU,4.8,4.8,0.0,0.0,0.4,0.0,85.0,51,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,WEEKEND ARTIST,6,8,59.0,PAUL HAMBLIN,LYNLEA SMALL,PAUL HAMBLIN / LYNLEA SMALL,34.0,34.0,0.0,0.2,0.2,0.2,76.0,71,LEADER,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,SINATRA,7,6,57.5,JAKE BAYLISS,MATTHEW DUNN,JAKE BAYLISS / MATTHEW DUNN,11.0,15.0,-4.0,0.0,0.0,0.0,89.0,64,LEADER,1
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,SHINE LIKE IT DOES,8,3,57.0,JUSTIN P STANLEY,JOHN SHELTON,JUSTIN P STANLEY / JOHN SHELTON,18.0,21.0,-3.0,0.0,0.4,0.0,60.0,35,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,WEXFORD MISS,9,4,57.0,GRADY SPOKES,MICHAEL MORRISON,GRADY SPOKES / MICHAEL MORRISON,9.5,17.0,-7.5,0.0,0.0,0.0,97.0,34,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,FLYING PHOENIX,10,6,55.5,NOT NOTIFIED,BROCK EVERINGHAM,NOT NOTIFIED / BROCK EVERINGHAM,10.0,9.0,1.0,0.2,0.4,0.2,93.0,50,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,HIGH VOLTAGE,11,3,55.5,BEN LOOKER,PAUL SNOWDEN,BEN LOOKER / PAUL SNOWDEN,7.0,6.5,0.5,0.2,0.4,0.2,92.0,66,LEADER,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,PRESTIGE ICE,12,7,55.5,DAMIEN BOCHE,STEPHEN & JORDAN LEE,DAMIEN BOCHE / STEPHEN & JORDAN LEE,1.55,2.25,-0.7,0.0,0.4,0.0,100.0,57,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,SUPER JOHNNY JOYA,13,5,55.5,AMELIA HEINRICH,PAULA BARRON,AMELIA HEINRICH / PAULA BARRON,9.5,19.0,-9.5,0.2,0.4,0.2,88.0,46,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,5,1550,HVY10,CL1,ROTH QUEEN,14,7,55.0,BRANDON LERENA,TONY & MADDYSEN SEARS,BRANDON LERENA / TONY & MADDYSEN SEARS,61.0,71.0,-10.0,0.0,0.0,0.0,65.0,11,BACKMARKER,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,DRIALLE,1,5,61.5,ARCHIE MCCOLM,RENITA BEATON,ARCHIE MCCOLM / RENITA BEATON,6.5,11.0,-4.5,0.0,0.4,0.0,93.0,100,LEADER,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,PATRIOTICINTENTION,2,1,61.5,GRACE PALMER,SAMANTHA MCGUREN,GRACE PALMER / SAMANTHA MCGUREN,5.5,7.0,-1.5,0.6,1.0,0.6,94.0,68,LEADER,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,TRIBBIANI,3,8,60.5,NOT NOTIFIED,ALLAN CHAU,NOT NOTIFIED / ALLAN CHAU,7.0,11.0,-4.0,0.4,0.8,0.4,99.0,62,LEADER,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,HOLLYWOOD EPIC,4,7,60.0,JAKE BAYLISS,RENITA BEATON,JAKE BAYLISS / RENITA BEATON,17.0,23.0,-6.0,0.0,0.0,0.0,97.0,52,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,BRING ME SAKI,5,3,59.5,DAMIEN BOCHE,STEPHEN & JORDAN LEE,DAMIEN BOCHE / STEPHEN & JORDAN LEE,7.0,12.0,-5.0,0.2,0.4,0.2,97.0,69,LEADER,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,TOO HOT TO TORQUE,6,4,59.5,NICK HEYWOOD,MATTHEW DUNN,NICK HEYWOOD / MATTHEW DUNN,2.1,2.4,-0.3,0.4,0.6,0.4,100.0,64,LEADER,1
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,JUKEBOX IN SIBERIA,7,1,59.0,DYLAN TURNER,STEPHEN & JORDAN LEE,DYLAN TURNER / STEPHEN & JORDAN LEE,4.6,7.0,-2.4,0.2,0.6,0.2,99.0,50,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,CHICA DEL MAR,8,10,58.0,BEN LOOKER,PAUL SNOWDEN,BEN LOOKER / PAUL SNOWDEN,6.5,8.0,-1.5,0.2,0.4,0.2,96.0,60,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,NATIONAL INTEREST,9,9,58.0,ADIN THOMPSON,G HEINRICH & B RODGERS,ADIN THOMPSON / G HEINRICH & B RODGERS,18.0,19.0,-1.0,0.2,0.2,0.2,94.0,33,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,6,1200,HVY10,BM66,VIXENETTE,10,2,58.0,JETT NEWMAN,MATTHEW DUNN,JETT NEWMAN / MATTHEW DUNN,5.0,7.5,-2.5,0.2,0.4,0.2,98.0,38,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,STORM MERCHANT,1,6,60.0,JETT NEWMAN,MATTHEW DUNN,JETT NEWMAN / MATTHEW DUNN,1.8,1.95,-0.15,0.2,0.6,0.2,98.0,94,LEADER,1
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,PERMISSION GRANTED,2,4,59.5,JAKE BAYLISS,MATTHEW DUNN,JAKE BAYLISS / MATTHEW DUNN,1.01,0.0,1.01,0.2,0.4,0.2,100.0,81,LEADER,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,LOFTY MACSPORRAN,3,10,59.0,NICK HEYWOOD,MATTHEW DUNN,NICK HEYWOOD / MATTHEW DUNN,1.01,0.0,1.01,0.2,0.6,0.2,96.0,40,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,RHETORIC,4,3,59.0,JAI WILLIAMS,RAY DART,JAI WILLIAMS / RAY DART,5.5,3.5,2.0,0.2,0.6,0.2,94.0,78,LEADER,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,ENHANCE,5,11,58.5,NOT NOTIFIED,LEO CLAPHAM,NOT NOTIFIED / LEO CLAPHAM,1.01,0.0,1.01,0.2,0.4,0.2,94.0,57,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,DECADAD,6,2,58.0,SCOTT SHEARGOLD,MARYANN BROSNAN,SCOTT SHEARGOLD / MARYANN BROSNAN,4.0,6.0,-2.0,0.0,0.4,0.0,91.0,64,LEADER,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,LAMBERTINA,7,15,58.0,GEORGINA CARTWRIGH,NATALIE MCCALL,GEORGINA CARTWRIGH / NATALIE MCCALL,1.01,0.0,1.01,0.0,0.0,0.0,91.0,50,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,STEFFI ELECTRICA,8,1,57.5,ARCHIE MCCOLM,TOBY EDMONDS,ARCHIE MCCOLM / TOBY EDMONDS,1.01,0.0,1.01,0.0,0.2,0.0,93.0,60,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,ON MY COMMAND,9,3,56.5,LUKE ROLLS,JOHN SHELTON,LUKE ROLLS / JOHN SHELTON,1.01,0.0,1.01,0.25,0.75,0.25,97.0,91,LEADER,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,ENIDZEL,10,5,55.5,ADIN THOMPSON,DIANE G MURPHY,ADIN THOMPSON / DIANE G MURPHY,8.0,13.0,-5.0,0.2,0.4,0.2,81.0,49,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,DARLING TAKE CARE,11,1,55.0,FRED LARSON,MARCUS WILSON,FRED LARSON / MARCUS WILSON,19.0,7.0,12.0,0.0,0.2,0.0,91.0,21,BACKMARKER,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,FINAL VOYAGE,12,12,55.0,ROBBIE DOLAN,G HEINRICH & B RODGERS,ROBBIE DOLAN / G HEINRICH & B RODGERS,1.01,0.0,1.01,0.0,0.0,0.0,93.0,54,MIDFIELD,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,PRIVATE SHOWTIME,13,8,55.0,BEN LOOKER,G HEINRICH & B RODGERS,BEN LOOKER / G HEINRICH & B RODGERS,1.01,0.0,1.01,0.0,0.4,0.0,97.0,72,LEADER,0
2026-06-08,BALLINA at Murwillumbah,7,1200,HVY10,CL1,VEGA NOVA,14,14,55.0,FRED LARSON,NEIL CREIGHTON,FRED LARSON / NEIL CREIGHTON,1.01,0.0,1.01,0.0,0.0,0.0,92.0,50,MIDFIELD,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,ALPINE POINT,1,9,59.0,MARK ZAHRA,"BEN, WILL & JD HAYES","MARK ZAHRA / BEN, WILL & JD HAYES",6.0,5.0,1.0,0.0,0.0,0.0,0.0,0,BACKMARKER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,AMBER SMILE,2,7,59.0,JACKSON RADLEY,"BEN, WILL & JD HAYES","JACKSON RADLEY / BEN, WILL & JD HAYES",6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,BACKMARKER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,KO PHANGAN,3,7,59.0,JAMIE MOTT,TRENT BUSUTTIN & NATALIE YOUNG,JAMIE MOTT / TRENT BUSUTTIN & NATALIE YOUNG,8.5,11.0,-2.5,0.0,0.2,0.0,70.0,61,LEADER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,MYSTERY TRAIN,4,1,59.0,SAM KENNEDY,MICK NOLAN,SAM KENNEDY / MICK NOLAN,81.0,61.0,20.0,0.0,0.0,0.0,0.0,0,BACKMARKER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,NITRO SONIC,5,3,59.0,TEO NUGENT,JASON WARREN,TEO NUGENT / JASON WARREN,4.0,11.0,-7.0,0.2,0.4,0.2,90.0,66,LEADER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,OPUNAKE,6,8,59.0,LACHLAN NEINDORF,MARK WALKER,LACHLAN NEINDORF / MARK WALKER,23.0,15.0,8.0,0.0,0.0,0.0,0.0,0,BACKMARKER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,STINGRAY BARB,7,2,59.0,NADIA DANIELS,PAT CAREY & HARRIS WALKER,NADIA DANIELS / PAT CAREY & HARRIS WALKER,41.0,31.0,10.0,0.0,0.0,0.0,0.0,0,BACKMARKER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,CENTENARY FLORIN,8,6,58.5,DECLAN BATES,SHANE JACKSON,DECLAN BATES / SHANE JACKSON,2.7,3.2,-0.5,0.3333,0.6667,0.3333,100.0,81,LEADER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,STELLAR CIPHER,9,13,58.5,CRAIG WILLIAMS,CHRIS WALLER,CRAIG WILLIAMS / CHRIS WALLER,8.0,8.0,0.0,0.0,0.25,0.0,63.0,66,LEADER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,DETERMINED ROSE,10,5,57.0,CRAIG NEWITT,JEROME HUNTER,CRAIG NEWITT / JEROME HUNTER,12.0,15.0,-3.0,0.0,0.0,0.0,0.0,0,BACKMARKER,1
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,ADAKITE,11,10,56.5,ZAC SPAIN,SHANE NICHOLS & HAYDEN BLACK,ZAC SPAIN / SHANE NICHOLS & HAYDEN BLACK,34.0,51.0,-17.0,0.0,0.0,0.0,20.0,81,LEADER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,TEARS OF HAPPINESS,12,4,56.5,BEN MELHAM,CLINTON MCDONALD,BEN MELHAM / CLINTON MCDONALD,18.0,13.0,5.0,0.0,0.0,0.0,50.0,1,BACKMARKER,0
2026-06-08,MORNINGTON,1,1200,SOFT7,2YO OPEN,LADY BEAUVOIR,13,9,56.0,DAMIEN THORNTON,EDWARD CUMMINGS,DAMIEN THORNTON / EDWARD CUMMINGS,101.0,101.0,0.0,0.0,0.0,0.0,29.0,1,BACKMARKER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,ABSENT,1,2,58.0,BEAU MERTENS,GREG EURELL,BEAU MERTENS / GREG EURELL,34.0,41.0,-7.0,0.0,0.0,0.0,37.0,1,BACKMARKER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,BLUE SHIELD,2,5,58.0,LACHLAN NEINDORF,MICK PRICE & MICHAEL KENT JNR,LACHLAN NEINDORF / MICK PRICE & MICHAEL KENT JNR,2.8,4.6,-1.8,0.0,0.6667,0.0,100.0,100,LEADER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,CALEXPO,3,11,58.0,MARK ZAHRA,"BEN, WILL & JD HAYES","MARK ZAHRA / BEN, WILL & JD HAYES",5.0,6.0,-1.0,0.0,0.0,0.0,64.0,0,BACKMARKER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,DAZZLING SECRET,4,3,58.0,LUKE CARTWRIGHT,MICK NOLAN,LUKE CARTWRIGHT / MICK NOLAN,31.0,18.0,13.0,0.0,0.2,0.0,57.0,26,BACKMARKER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,DUPEROUZEL,5,8,58.0,BEAU MERTENS,NIKKI BURKE,BEAU MERTENS / NIKKI BURKE,51.0,26.0,25.0,0.0,0.0,0.0,0.0,0,BACKMARKER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,FOXSKY,6,10,58.0,CRAIG WILLIAMS,CINDY ALDERSON,CRAIG WILLIAMS / CINDY ALDERSON,5.0,4.6,0.4,0.0,0.6,0.0,75.0,81,LEADER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,UPOLU,7,2,58.0,TEO NUGENT,JAMIE EDWARDS,TEO NUGENT / JAMIE EDWARDS,10.0,11.0,-1.0,0.0,0.2,0.0,73.0,52,MIDFIELD,1
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,ALPHABET,8,9,56.0,DAMIEN THORNTON,ANTHONY & SAM FREEDMAN,DAMIEN THORNTON / ANTHONY & SAM FREEDMAN,9.0,6.0,3.0,0.0,0.4,0.0,89.0,46,MIDFIELD,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,LADY OF ALSACE,9,7,56.0,JAKE NOONAN,TONY NOONAN,JAKE NOONAN / TONY NOONAN,101.0,101.0,0.0,0.0,0.0,0.0,20.0,18,BACKMARKER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,LOTTA CITY,10,4,56.0,JAMIE MOTT,JEROME HUNTER,JAMIE MOTT / JEROME HUNTER,3.6,8.0,-4.4,0.0,0.4,0.0,92.0,39,MIDFIELD,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,MISSION OF JOY,11,13,56.0,DANIEL STACKHOUSE,"BEN, WILL & JD HAYES","DANIEL STACKHOUSE / BEN, WILL & JD HAYES",10.0,10.0,0.0,0.0,0.25,0.0,75.0,64,LEADER,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,SERAPHINE,12,1,56.0,JETT STANLEY,DEAN WILLIAMS,JETT STANLEY / DEAN WILLIAMS,51.0,51.0,0.0,0.0,0.25,0.0,59.0,39,MIDFIELD,0
2026-06-08,MORNINGTON,2,1200,SOFT7,3YO MDN,WAGGISH,13,6,56.0,DECLAN BATES,CLAYTON DOUGLAS,DECLAN BATES / CLAYTON DOUGLAS,14.0,26.0,-12.0,0.0,0.0,0.0,70.0,26,BACKMARKER,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,CONDOR,1,12,63.0,HOLLY DURNAN,TIM FITZSIMMONS,HOLLY DURNAN / TIM FITZSIMMONS,26.0,15.0,11.0,0.2,0.4,0.2,64.0,90,LEADER,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,CAVALRY GIRL,2,14,61.5,LOGAN BATES,TOM DABERNIG,LOGAN BATES / TOM DABERNIG,4.6,6.0,-1.4,0.2,0.6,0.2,100.0,91,LEADER,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,CONFLICT,3,2,59.5,LUKE NOLEN,PETER G MOODY & KATHERINE COLEMAN,LUKE NOLEN / PETER G MOODY & KATHERINE COLEMAN,7.5,8.0,-0.5,0.4,0.4,0.4,82.0,42,MIDFIELD,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,HARMONETT,4,1,59.5,BILLY EGAN,VINCENT HALL,BILLY EGAN / VINCENT HALL,15.0,8.0,7.0,0.0,0.2,0.0,79.0,63,LEADER,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,KILLIANA,5,10,59.5,JACKSON RADLEY,"BEN, WILL & JD HAYES","JACKSON RADLEY / BEN, WILL & JD HAYES",5.5,4.0,1.5,0.2,0.6,0.2,92.0,76,LEADER,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,MRS ARCHIBALD,6,7,59.5,ZAC SPAIN,JASON WARREN,ZAC SPAIN / JASON WARREN,31.0,26.0,5.0,0.4,0.4,0.4,66.0,74,LEADER,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,HONOR GALORE,7,4,59.0,CRAIG WILLIAMS,CLIFF BROWN,CRAIG WILLIAMS / CLIFF BROWN,7.5,15.0,-7.5,0.0,0.2,0.0,80.0,59,MIDFIELD,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,HUSTLE IN HEELS,8,10,58.5,JAMIE MOTT,JULIUS SANDHU,JAMIE MOTT / JULIUS SANDHU,7.5,6.0,1.5,0.2,0.4,0.2,69.0,71,LEADER,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,SOJU,9,3,58.0,RYAN HOUSTON,SIMON ZAHRA,RYAN HOUSTON / SIMON ZAHRA,18.0,26.0,-8.0,0.0,0.0,0.0,76.0,51,MIDFIELD,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,MAUNA KEA MISS,10,8,57.5,SAM KENNEDY,RORY HUNTER,SAM KENNEDY / RORY HUNTER,6.0,15.0,-9.0,0.2,0.4,0.2,77.0,58,MIDFIELD,0
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,NEXT STEP IOWA,11,11,57.5,JAKE NOONAN,MATT LAURIE,JAKE NOONAN / MATT LAURIE,3.8,8.0,-4.2,0.2,0.4,0.2,86.0,64,LEADER,1
2026-06-08,MORNINGTON,3,1000,SOFT7,BM66,DIVINE THOUGHTS,12,9,57.0,MOLLY BOURKE,NELSON SMYTH,MOLLY BOURKE / NELSON SMYTH,41.0,26.0,15.0,0.0,0.2,0.0,43.0,94,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,NORDIC STRIKE,1,15,61.0,NOT NOTIFIED,CIARON MAHER,NOT NOTIFIED / CIARON MAHER,17.0,15.0,2.0,0.4,0.6,0.4,91.0,88,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,BOLD SUITOR,2,4,59.0,JAKE NOONAN,TONY NOONAN,JAKE NOONAN / TONY NOONAN,4.6,11.0,-6.4,0.2,0.6,0.2,92.0,82,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,LOGAM,3,1,59.0,LOGAN BATES,CINDY ALDERSON,LOGAN BATES / CINDY ALDERSON,13.0,6.0,7.0,0.3333,0.6667,0.3333,97.0,91,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,MEISHO,4,5,59.0,JACKSON RADLEY,TRENT BUSUTTIN & NATALIE YOUNG,JACKSON RADLEY / TRENT BUSUTTIN & NATALIE YOUNG,8.0,8.0,0.0,0.2,0.4,0.2,96.0,79,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,NIGHTIME STAR,5,9,59.0,MARK ZAHRA,TOM DABERNIG,MARK ZAHRA / TOM DABERNIG,5.5,11.0,-5.5,0.2,0.2,0.2,97.0,70,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,TESORO MIO,6,2,58.0,JAMIE MOTT,TIM FITZSIMMONS,JAMIE MOTT / TIM FITZSIMMONS,15.0,15.0,0.0,0.4,0.8,0.4,93.0,75,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,GLIDING LIGHTENING,7,10,57.5,LUKE NOLEN,PETER G MOODY & KATHERINE COLEMAN,LUKE NOLEN / PETER G MOODY & KATHERINE COLEMAN,17.0,26.0,-9.0,0.2,0.2,0.2,94.0,73,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,WAZING,8,11,57.5,LACHLAN NEINDORF,JEROME HUNTER,LACHLAN NEINDORF / JEROME HUNTER,10.0,8.0,2.0,0.25,0.25,0.25,85.0,91,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,ZOUROSA,9,6,57.5,TEO NUGENT,JASON WARREN,TEO NUGENT / JASON WARREN,23.0,26.0,-3.0,0.2,0.6,0.2,93.0,76,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,CHISHOLM,10,7,57.0,CRAIG WILLIAMS,MICK PRICE & MICHAEL KENT JNR,CRAIG WILLIAMS / MICK PRICE & MICHAEL KENT JNR,10.0,6.0,4.0,0.2,0.4,0.2,97.0,72,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,MAD ABOUT MAGNUS,11,14,57.0,BEN ALLEN,"BEN, WILL & JD HAYES","BEN ALLEN / BEN, WILL & JD HAYES",7.0,8.0,-1.0,0.3333,0.6667,0.3333,97.0,76,LEADER,0
2026-06-08,MORNINGTON,4,1000,SOFT7,3YO BM64,SATIN DIVA,12,3,57.0,JABEZ JOHNSTONE,CIARON MAHER,JABEZ JOHNSTONE / CIARON MAHER,5.0,6.0,-1.0,0.0,0.2,0.0,100.0,62,LEADER,1
2026-06-08,MORNINGTON,5,1200,SOFT7,BM78 FM,ROYAL LASS,1,4,59.0,JACKSON RADLEY,LEE & SHANNON HOPE,JACKSON RADLEY / LEE & SHANNON HOPE,14.0,26.0,-12.0,0.2,0.2,0.2,93.0,81,LEADER,0
